system_id,date,pr,avg_ac_power_kw
1239,2020-07-04,0.0014572561054429865,0.016458333333333332
1239,2020-07-05,0.004461314351461517,0.01770833333333333
1239,2020-07-06,0.0021350042662402506,0.018541666666666665
1239,2020-07-07,0.0016473178753962996,0.01833333333333333
1239,2020-07-08,0.00517748565805408,0.01833333333333333
1239,2020-07-09,0.0025931657264426683,0.017916666666666664
1239,2020-07-10,0.0012333848604033112,0.014374999999999999
1239,2020-07-11,0.003293143854744268,0.014583333333333332
1239,2020-07-12,0.0019513964411948742,0.015
1239,2020-07-13,0.0015011097974932633,0.013541666666666667
1239,2020-07-14,0.005731129453914863,0.017551020408163264
1239,2020-07-15,0.0014310306090018086,0.01770833333333333
1239,2020-07-16,0.001791547542575595,0.01831578947368421
1239,2020-07-17,0.005130978287774854,0.018350515463917524
1239,2020-07-18,0.0020821004759368866,0.018125
1239,2020-07-19,0.0024946474644431116,0.015
1239,2020-07-20,0.0018083498659911485,0.015625
1239,2020-07-21,0.0016009013079486638,0.01833333333333333
1239,2020-07-22,0.0017598561560593364,0.017916666666666664
1239,2020-07-23,0.0026498975976157646,0.01855670103092783
1239,2020-07-24,0.0013895518904142024,0.016458333333333335
1239,2020-07-25,0.0017293350001355804,0.017499999999999998
1239,2020-07-26,0.003588086113465614,0.019058823529411767
1276,2020-01-01,inf,9.19375
1276,2020-01-02,inf,7.920833333333334
1276,2020-01-03,inf,6.839583333333334
1276,2020-01-04,inf,6.925
1276,2020-01-05,inf,7.197916666666667
1276,2020-01-06,inf,7.867708333333333
1276,2020-01-07,inf,7.824999999999999
1276,2020-01-08,inf,8.069791666666665
1276,2020-01-09,inf,7.203125
1276,2020-01-10,inf,8.245833333333334
1276,2020-01-11,inf,8.163541666666667
1276,2020-01-12,inf,7.488541666666666
1276,2020-01-13,inf,8.058333333333332
1276,2020-01-14,inf,8.007291666666669
1276,2020-01-15,inf,7.721875000000001
1276,2020-01-16,inf,8.19375
1276,2020-01-17,inf,7.789583333333333
1276,2020-01-18,inf,7.460416666666667
1276,2020-01-19,inf,7.419791666666668
1276,2020-01-20,inf,3.3406249999999997
1276,2020-01-21,inf,6.342708333333334
1276,2020-01-22,inf,7.866666666666668
1276,2020-01-23,inf,8.323958333333334
1276,2020-01-24,inf,8.003125
1276,2020-01-25,inf,7.782291666666667
1276,2020-01-26,inf,8.20625
1276,2020-01-27,inf,8.642708333333333
1276,2020-01-28,inf,6.848958333333333
1276,2020-01-29,inf,8.547916666666666
1276,2020-01-30,inf,8.738541666666666
1276,2020-01-31,inf,8.824999999999998
1276,2020-02-01,inf,8.997916666666667
1276,2020-02-02,inf,9.430208333333333
1276,2020-02-03,inf,10.342708333333334
1276,2020-02-04,inf,10.532291666666666
1276,2020-02-05,inf,9.738541666666665
1276,2020-02-06,inf,9.049999999999999
1276,2020-02-07,inf,9.721874999999999
1276,2020-02-08,inf,9.770833333333334
1276,2020-02-09,inf,6.4156249999999995
1276,2020-02-10,inf,10.372916666666667
1276,2020-02-11,inf,10.953125
1276,2020-02-12,inf,10.594791666666667
1276,2020-02-13,inf,10.487499999999999
1276,2020-02-14,inf,10.472916666666668
1276,2020-02-15,inf,9.554166666666667
1276,2020-02-16,inf,9.133333333333335
1276,2020-02-17,inf,9.985416666666667
1276,2020-02-18,inf,10.40625
1276,2020-02-19,inf,10.838541666666666
1276,2020-02-20,inf,10.991666666666669
1276,2020-02-21,inf,10.69375
1276,2020-02-22,inf,4.591666666666666
1276,2020-02-23,inf,11.561458333333333
1276,2020-02-24,inf,11.596875000000002
1276,2020-02-25,inf,12.469791666666666
1276,2020-02-26,inf,11.882291666666667
1276,2020-02-27,inf,11.560416666666667
1276,2020-02-28,inf,8.003124999999999
1276,2020-02-29,inf,7.757291666666666
1276,2020-03-01,inf,10.790625
1276,2020-03-02,inf,12.217708333333334
1276,2020-03-03,inf,12.612499999999999
1276,2020-03-04,inf,12.155208333333334
1276,2020-03-05,inf,11.758333333333333
1276,2020-03-06,1.9814334724717035,11.350000000000001
1276,2020-03-07,inf,10.597916666666666
1276,2020-03-08,inf,13.138541666666667
1276,2020-03-09,inf,11.707291666666665
1276,2020-03-10,inf,3.6281249999999994
1276,2020-03-11,inf,10.119791666666666
1276,2020-03-12,inf,8.438541666666666
1276,2020-03-13,inf,6.9177083333333345
1276,2020-03-14,inf,13.818749999999996
1276,2020-03-15,inf,11.344791666666666
1276,2020-03-16,inf,9.610416666666667
1276,2020-03-17,inf,10.655208333333333
1276,2020-03-18,inf,8.298958333333333
1276,2020-03-19,inf,9.644791666666666
1276,2020-03-20,inf,10.200000000000001
1276,2020-03-21,inf,11.95833333333333
1276,2020-03-22,inf,11.310416666666669
1276,2020-03-23,inf,10.168750000000001
1276,2020-03-24,inf,14.732291666666669
1276,2020-03-25,inf,15.23229166666667
1276,2020-03-26,inf,13.357291666666667
1276,2020-03-27,inf,14.696875
1276,2020-03-28,inf,13.590625000000003
1276,2020-03-29,inf,9.99375
1276,2020-03-30,inf,14.098958333333334
1276,2020-03-31,inf,13.684375000000001
1276,2020-04-01,13.875088794756932,14.063541666666664
1276,2020-04-02,inf,15.047916666666667
1276,2020-04-03,inf,13.979166666666666
1276,2020-04-04,inf,14.569791666666665
1276,2020-04-05,inf,14.5625
1276,2020-04-06,inf,6.6656249999999995
1276,2020-04-07,inf,10.627083333333333
1276,2020-04-08,inf,10.975
1276,2020-04-09,inf,12.423958333333331
1276,2020-04-10,inf,7.858333333333333
1276,2020-04-11,inf,14.639583333333333
1276,2020-04-12,inf,8.964583333333334
1276,2020-04-13,inf,8.040789473684208
1276,2020-04-14,,
1276,2020-04-15,inf,39.27878787878788
1276,2020-04-16,27.865308626769934,13.985416666666667
1276,2020-04-17,inf,13.788541666666667
1276,2020-04-18,inf,11.547916666666667
1276,2020-04-19,9.286511941651042,13.745833333333332
1276,2020-04-20,12.483085383591987,12.738541666666665
1276,2020-04-21,32.625159930410405,14.441666666666665
1276,2020-04-22,4.624226314868117,15.078125
1276,2020-04-23,4.428429232683397,15.348958333333334
1276,2020-04-24,7.170370120504556,15.170833333333334
1276,2020-04-25,5.149898381387062,14.792708333333332
1276,2020-04-26,4.3995178956370395,11.107291666666669
1276,2020-04-27,2.5849029452312764,14.576041666666661
1276,2020-04-28,2.2618640895605546,14.673958333333333
1276,2020-04-29,2.147714986328918,14.108333333333334
1276,2020-04-30,1.9723450956045765,12.852083333333333
1276,2020-05-01,2.2572638368710756,14.935416666666667
1276,2020-05-02,2.4817649317604937,15.057291666666666
1276,2020-05-03,3.173995325440961,15.285416666666668
1276,2020-05-04,4.96141448620046,15.608333333333334
1276,2020-05-05,2.962524453854638,15.555208333333333
1276,2020-05-06,2.896787281969061,14.519791666666665
1276,2020-05-07,2.0869447420381424,15.294791666666667
1276,2020-05-08,3.2931220812861457,15.403125000000003
1276,2020-05-09,1.4826561516600973,15.085416666666667
1276,2020-05-10,2.6411904281669116,14.007291666666669
1276,2020-05-11,2.839799786404691,16.151041666666664
1276,2020-05-12,262.4046772273163,17.45625
1276,2020-05-13,13.703152028693859,15.178124999999996
1276,2020-05-14,2.327109768507736,15.463541666666666
1276,2020-05-15,2.6816804011232493,15.390625
1276,2020-05-16,2.08076053647226,13.991666666666665
1276,2020-05-17,2.5630403832506605,13.96354166666667
1276,2020-05-18,2.2637173564314264,16.49479166666667
1276,2020-05-19,106.23761712852938,16.48125
1276,2020-05-20,inf,16.64375
1276,2020-05-21,8.667219918130321,16.055208333333333
1276,2020-05-22,4.439391601280354,15.335416666666667
1276,2020-05-23,79.58308576185892,16.342708333333334
1276,2020-05-24,11.711166433421322,16.071875
1276,2020-05-25,inf,16.325000000000003
1276,2020-05-26,2.00469657555981,15.353125
1276,2020-05-27,2.4539827149469575,15.012500000000001
1276,2020-05-28,1.7240223171121218,14.828124999999998
1276,2020-05-29,2.02786931530194,15.522916666666667
1276,2020-05-30,2.0726500675907795,13.179166666666667
1276,2020-05-31,2.4497620080523514,15.064583333333333
1276,2020-06-01,2.416955883107171,14.813541666666666
1276,2020-06-02,3.489949681790663,11.108333333333333
1276,2020-06-03,2.453635937836,13.866666666666665
1276,2020-06-04,2.2140889442207263,14.428421052631577
1276,2020-06-05,2.1263890331410624,13.393749999999999
1276,2020-06-06,10.217200908498105,16.915625
1276,2020-06-07,7.002069571831584,16.79375
1276,2020-06-08,333.41004604727055,17.373958333333334
1276,2020-06-09,4.623455375388624,16.395833333333336
1276,2020-06-10,1.617600877744541,15.981250000000001
1276,2020-06-11,2.3348935493886596,15.706249999999997
1276,2020-06-12,2.5117318894167577,15.780208333333334
1276,2020-06-13,2.566071687305773,14.987499999999997
1276,2020-06-14,2.642447064859599,15.907291666666666
1276,2020-06-15,1.9767558265865919,15.767708333333331
1276,2020-06-16,2.0470625120556334,16.397916666666667
1276,2020-06-17,2.339871867024392,16.020833333333332
1276,2020-06-18,2.5167114055379085,15.796875
1276,2020-06-19,2.5997241630958383,15.632291666666667
1276,2020-06-20,2.083703651176899,15.262500000000001
1276,2020-06-21,2.352322829110264,15.194791666666665
1276,2020-06-22,2.1841044647509444,14.893684210526317
1276,2020-06-23,2.313054015613756,15.010416666666666
1276,2020-06-24,2.227655696154059,14.410416666666668
1276,2020-06-25,2.0572501461963055,14.09684210526316
1276,2020-06-26,2.686036262189506,13.78947368421053
1276,2020-06-27,2.8287287718010248,15.338541666666666
1276,2020-06-28,2.5639210864834614,15.352083333333333
1276,2020-06-29,3.111964901780735,13.941052631578948
1276,2020-06-30,3.0891665530147776,15.622105263157893
1276,2020-07-01,2.5225296396604824,15.859375000000002
1276,2020-07-02,2.1831375861045554,15.731250000000001
1276,2020-07-03,2.9402181353155,15.432631578947372
1276,2020-07-04,2.6591946636136363,15.394791666666665
1276,2020-07-05,1.859599966928253,15.158333333333331
1276,2020-07-06,1.9817360924502354,15.268749999999999
1276,2020-07-07,2.5600814331511526,16.48854166666667
1276,2020-07-08,2.529470745264547,15.982105263157893
1276,2020-07-09,2.1846849277279077,15.701052631578944
1276,2020-07-10,2.6072256779433083,15.166666666666666
1276,2020-07-11,2.3503495544317334,13.266315789473683
1276,2020-07-12,2.381022057174114,14.655208333333334
1276,2020-07-13,1.969938729399362,15.427083333333334
1276,2020-07-14,2.5808190424807558,15.916666666666666
1276,2020-07-15,2.197482312018796,14.964583333333332
1276,2020-07-16,2.154748432772502,15.146875
1276,2020-07-17,1.9566959965999484,15.204166666666667
1276,2020-07-18,2.114812157556204,14.747916666666667
1276,2020-07-19,2.4941272906349092,12.835789473684216
1276,2020-07-20,2.1438404346644844,12.481250000000001
1276,2020-07-21,2.045596315007061,13.423958333333333
1276,2020-07-22,2.4208816726967903,14.970833333333331
1276,2020-07-23,2.33454202750306,15.202083333333333
1276,2020-07-24,2.837899148127993,14.839583333333335
1276,2020-07-25,2.0017557933702226,14.825000000000001
1276,2020-07-26,1.7962097999091684,12.522580645161288
1277,2020-01-01,inf,6.21875
1277,2020-01-02,inf,5.4468749999999995
1277,2020-01-03,inf,4.679166666666666
1277,2020-01-04,inf,4.732291666666666
1277,2020-01-05,inf,4.936458333333333
1277,2020-01-06,inf,5.397916666666667
1277,2020-01-07,inf,5.380208333333335
1277,2020-01-08,inf,5.580208333333331
1277,2020-01-09,inf,4.9437500000000005
1277,2020-01-10,inf,5.6812499999999995
1277,2020-01-11,inf,5.598958333333332
1277,2020-01-12,inf,5.135416666666667
1277,2020-01-13,inf,5.538541666666667
1277,2020-01-14,inf,5.506250000000001
1277,2020-01-15,inf,5.263541666666667
1277,2020-01-16,inf,5.614583333333335
1277,2020-01-17,inf,5.385416666666667
1277,2020-01-18,inf,5.105208333333333
1277,2020-01-19,inf,5.070833333333334
1277,2020-01-20,inf,2.196875
1277,2020-01-21,inf,4.335416666666666
1277,2020-01-22,inf,5.335416666666667
1277,2020-01-23,inf,5.688541666666668
1277,2020-01-24,inf,5.514583333333334
1277,2020-01-25,inf,5.320833333333334
1277,2020-01-26,inf,5.578125000000001
1277,2020-01-27,inf,6.016666666666668
1277,2020-01-28,inf,4.683333333333334
1277,2020-01-29,inf,6.029166666666666
1277,2020-01-30,inf,5.945833333333334
1277,2020-01-31,inf,6.057291666666667
1277,2020-02-01,inf,6.137499999999999
1277,2020-02-02,inf,6.467708333333333
1277,2020-02-03,inf,7.036458333333333
1277,2020-02-04,inf,7.252083333333334
1277,2020-02-05,inf,6.642708333333334
1277,2020-02-06,inf,6.159375000000001
1277,2020-02-07,inf,2.1
1277,2020-02-08,,
1277,2020-02-09,,
1277,2020-02-10,,
1277,2020-02-11,,
1277,2020-02-12,,
1277,2020-02-13,,
1277,2020-02-14,,
1277,2020-02-15,,
1277,2020-02-16,,
1277,2020-02-17,,
1277,2020-02-18,,
1277,2020-02-19,,
1277,2020-02-20,,
1277,2020-02-21,,
1277,2020-02-22,,
1277,2020-02-23,,
1277,2020-02-24,,
1277,2020-02-25,,
1277,2020-02-26,,
1277,2020-02-27,,
1277,2020-02-28,,
1277,2020-02-29,,
1277,2020-03-01,,
1277,2020-03-02,,
1277,2020-03-03,,
1277,2020-03-04,,
1277,2020-03-05,,
1277,2020-03-06,0.0,
1277,2020-03-07,,
1277,2020-03-08,,
1277,2020-03-09,,
1277,2020-03-10,,
1277,2020-03-11,,
1277,2020-03-12,,
1277,2020-03-13,,
1277,2020-03-14,,
1277,2020-03-15,,
1277,2020-03-16,,
1277,2020-03-17,,
1277,2020-03-18,,
1277,2020-03-19,inf,17.327586206896555
1277,2020-03-20,inf,6.952083333333333
1277,2020-03-21,inf,8.384375
1277,2020-03-22,inf,7.788541666666667
1277,2020-03-23,inf,7.326041666666665
1277,2020-03-24,inf,10.017708333333333
1277,2020-03-25,inf,10.422916666666666
1277,2020-03-26,inf,9.209375
1277,2020-03-27,inf,10.242708333333333
1277,2020-03-28,inf,9.317708333333334
1277,2020-03-29,inf,6.903125
1277,2020-03-30,inf,9.671874999999998
1277,2020-03-31,inf,9.413541666666667
1277,2020-04-01,16.274167210888212,9.63125
1277,2020-04-02,inf,10.688541666666666
1277,2020-04-03,inf,9.639583333333333
1277,2020-04-04,inf,10.029166666666667
1277,2020-04-05,inf,10.004166666666668
1277,2020-04-06,inf,4.538541666666666
1277,2020-04-07,inf,7.263541666666668
1277,2020-04-08,inf,7.595833333333334
1277,2020-04-09,inf,8.436458333333333
1277,2020-04-10,inf,5.317708333333333
1277,2020-04-11,inf,10.098958333333334
1277,2020-04-12,inf,6.263541666666668
1277,2020-04-13,inf,5.41578947368421
1277,2020-04-14,,
1277,2020-04-15,inf,27.28484848484849
1277,2020-04-16,32.57437014710547,9.6625
1277,2020-04-17,inf,9.489583333333334
1277,2020-04-18,inf,8.00625
1277,2020-04-19,11.021750670126497,9.529166666666667
1277,2020-04-20,14.214513335789066,8.796875
1277,2020-04-21,37.980796894746845,10.015625
1277,2020-04-22,5.436701130706166,10.441666666666666
1277,2020-04-23,5.19661113050507,10.647916666666667
1277,2020-04-24,8.420163074616374,10.376842105263158
1277,2020-04-25,6.014931720753371,10.201041666666667
1277,2020-04-26,5.133568078440802,7.621875
1277,2020-04-27,2.97567129940114,10.028421052631579
1277,2020-04-28,2.6664362597385147,10.173958333333333
1277,2020-04-29,2.5071084917052526,9.713541666666666
1277,2020-04-30,2.307173275645664,8.81875
1277,2020-05-01,2.634305798039473,10.263541666666667
1277,2020-05-02,2.8887888655229452,10.365625
1277,2020-05-03,3.7094110039082926,10.515625
1277,2020-05-04,5.821444704410578,10.787500000000001
1277,2020-05-05,3.453272352053521,10.71875
1277,2020-05-06,3.3917331931433794,10.0375
1277,2020-05-07,2.387794292944637,10.586458333333333
1277,2020-05-08,3.848156736822801,10.628124999999999
1277,2020-05-09,1.7268513569076174,10.383333333333333
1277,2020-05-10,3.0803560369466507,9.619791666666668
1277,2020-05-11,3.344171733645902,11.186458333333336
1277,2020-05-12,305.6922228756198,11.995833333333335
1277,2020-05-13,15.987472257041437,10.440625
1277,2020-05-14,2.7175196859546817,10.648958333333333
1277,2020-05-15,3.1431756790815113,10.629166666666668
1277,2020-05-16,2.430018467411706,9.580208333333333
1277,2020-05-17,2.964011144326653,9.522916666666669
1277,2020-05-18,2.6354883139741943,11.293750000000001
1277,2020-05-19,124.4356153828671,11.413541666666665
1277,2020-05-20,inf,11.655208333333334
1277,2020-05-21,10.14066005212862,11.116666666666665
1277,2020-05-22,5.159232209810088,10.578125
1277,2020-05-23,93.81901329126458,11.352083333333333
1277,2020-05-24,13.781642597579058,11.157291666666666
1277,2020-05-25,4.291759709198892,11.205263157894738
1277,2020-05-26,2.345536095088888,10.606250000000001
1277,2020-05-27,2.877526491156285,10.377083333333333
1277,2020-05-28,2.0309925385700938,10.246875000000001
1277,2020-05-29,2.3655357373334467,10.665624999999999
1277,2020-05-30,2.4068617073911382,8.985416666666667
1277,2020-05-31,2.846452335319281,10.390625
1277,2020-06-01,2.813324190202811,10.107291666666667
1277,2020-06-02,4.058386426907791,7.607291666666666
1277,2020-06-03,2.8901061589976935,9.662500000000001
1277,2020-06-04,2.5880086342857633,10.221874999999999
1277,2020-06-05,2.397356806768804,9.176041666666668
1277,2020-06-06,11.866227930895645,11.600000000000001
1277,2020-06-07,8.15485957654753,11.557291666666666
1277,2020-06-08,391.4285202120793,12.042708333333335
1277,2020-06-09,5.415002498469673,11.345833333333333
1277,2020-06-10,1.8921357956416593,11.072916666666666
1277,2020-06-11,2.7327737890869916,10.886458333333332
1277,2020-06-12,2.933119022316675,10.875
1277,2020-06-13,3.0054782953055215,10.341666666666667
1277,2020-06-14,3.0829413422889287,10.967708333333334
1277,2020-06-15,2.2935182703375796,10.870833333333332
1277,2020-06-16,2.369403378030093,11.08421052631579
1277,2020-06-17,2.7477691595609013,11.116666666666667
1277,2020-06-18,2.9672814801076726,10.957291666666668
1277,2020-06-19,3.0337946279454466,10.800000000000002
1277,2020-06-20,2.4453777975470614,10.571874999999999
1277,2020-06-21,2.7447006253061326,10.496875
1277,2020-06-22,2.546194657858727,10.377083333333333
1277,2020-06-23,inf,10.382291666666667
1277,2020-06-24,2.6045568283386196,9.947916666666666
1277,2020-06-25,2.510997620375559,9.807291666666666
1277,2020-06-26,3.137960118661106,9.578125
1277,2020-06-27,3.3216281014999582,10.6
1277,2020-06-28,2.996881816153633,10.529166666666667
1277,2020-06-29,3.675414940732193,9.812500000000002
1277,2020-06-30,3.6301281341077893,10.958333333333334
1277,2020-07-01,2.949266087529067,10.927083333333334
1277,2020-07-02,2.5422527481876287,10.848958333333334
1277,2020-07-03,3.4298624592912526,10.739583333333334
1277,2020-07-04,3.112174164386745,10.626041666666667
1277,2020-07-05,2.174619851681697,10.494791666666668
1277,2020-07-06,2.331588006153744,10.582291666666666
1277,2020-07-07,2.9649959554574687,11.297916666666666
1277,2020-07-08,2.9532852530066394,11.128124999999999
1277,2020-07-09,2.551324503566335,10.946875000000004
1277,2020-07-10,3.0490786563164147,10.457291666666665
1277,2020-07-11,2.748688437748187,9.115789473684211
1277,2020-07-12,2.8089273366112617,10.15625
1277,2020-07-13,2.284166514260035,10.559375000000001
1277,2020-07-14,2.9949270433469777,10.773684210526314
1277,2020-07-15,2.567445090281893,10.3375
1277,2020-07-16,2.510357228114682,10.442708333333334
1277,2020-07-17,2.2857791727236116,10.457291666666668
1277,2020-07-18,2.484594495210815,10.193750000000001
1277,2020-07-19,3.0631808062157035,9.221874999999999
1277,2020-07-20,2.5432235316492102,8.615625
1277,2020-07-21,2.372950205685325,9.273958333333333
1277,2020-07-22,2.824320373396961,10.273958333333335
1277,2020-07-23,2.7183783766363443,10.298947368421052
1277,2020-07-24,3.313954782149546,10.2125
1277,2020-07-25,2.334872566313161,10.235416666666666
1277,2020-07-26,2.1105697579913896,8.76304347826087
1278,2020-01-01,inf,15.171874999999998
1278,2020-01-02,inf,12.059374999999998
1278,2020-01-03,inf,10.961458333333335
1278,2020-01-04,inf,11.404166666666669
1278,2020-01-05,inf,11.358333333333334
1278,2020-01-06,inf,12.221874999999999
1278,2020-01-07,inf,12.265625000000002
1278,2020-01-08,inf,12.567708333333336
1278,2020-01-09,inf,11.615625000000001
1278,2020-01-10,inf,13.059374999999998
1278,2020-01-11,inf,13.033333333333331
1278,2020-01-12,inf,11.995833333333332
1278,2020-01-13,inf,12.834375
1278,2020-01-14,inf,12.837499999999999
1278,2020-01-15,inf,12.282291666666666
1278,2020-01-16,inf,13.158333333333333
1278,2020-01-17,inf,12.805208333333335
1278,2020-01-18,inf,12.573958333333335
1278,2020-01-19,inf,12.261458333333335
1278,2020-01-20,inf,6.446874999999999
1278,2020-01-21,inf,10.810416666666667
1278,2020-01-22,inf,12.865624999999996
1278,2020-01-23,inf,13.436458333333334
1278,2020-01-24,inf,13.225000000000003
1278,2020-01-25,inf,12.697916666666666
1278,2020-01-26,inf,14.102083333333333
1278,2020-01-27,inf,14.499999999999998
1278,2020-01-28,inf,11.397916666666667
1278,2020-01-29,inf,15.148958333333333
1278,2020-01-30,inf,14.659374999999999
1278,2020-01-31,inf,14.625
1278,2020-02-01,inf,14.869791666666666
1278,2020-02-02,inf,15.846875000000002
1278,2020-02-03,inf,17.010416666666668
1278,2020-02-04,inf,17.807291666666668
1278,2020-02-05,inf,17.000000000000004
1278,2020-02-06,inf,15.546875
1278,2020-02-07,inf,16.52291666666667
1278,2020-02-08,inf,16.642708333333335
1278,2020-02-09,inf,11.702083333333334
1278,2020-02-10,inf,15.916666666666666
1278,2020-02-11,inf,16.98541666666667
1278,2020-02-12,inf,16.6875
1278,2020-02-13,inf,16.384375000000002
1278,2020-02-14,inf,16.464583333333334
1278,2020-02-15,inf,15.19166666666667
1278,2020-02-16,inf,14.658333333333337
1278,2020-02-17,inf,15.99375
1278,2020-02-18,inf,17.278125
1278,2020-02-19,inf,17.307291666666668
1278,2020-02-20,inf,17.546875
1278,2020-02-21,inf,16.866666666666667
1278,2020-02-22,inf,8.908333333333333
1278,2020-02-23,inf,20.555208333333333
1278,2020-02-24,inf,20.838541666666668
1278,2020-02-25,inf,22.015625
1278,2020-02-26,inf,21.205208333333335
1278,2020-02-27,inf,20.71875
1278,2020-02-28,inf,15.317708333333334
1278,2020-02-29,inf,15.502083333333333
1278,2020-03-01,inf,19.154166666666665
1278,2020-03-02,inf,22.768749999999997
1278,2020-03-03,inf,22.789583333333336
1278,2020-03-04,inf,21.95416666666667
1278,2020-03-05,inf,21.57604166666667
1278,2020-03-06,1.4757381932694547,20.984375
1278,2020-03-07,inf,20.03958333333333
1278,2020-03-08,inf,23.345833333333335
1278,2020-03-09,inf,22.037499999999998
1278,2020-03-10,inf,7.3999999999999995
1278,2020-03-11,inf,18.622916666666665
1278,2020-03-12,inf,15.570833333333335
1278,2020-03-13,inf,13.819791666666669
1278,2020-03-14,inf,24.603125000000002
1278,2020-03-15,inf,21.1125
1278,2020-03-16,inf,18.6625
1278,2020-03-17,inf,19.29895833333333
1278,2020-03-18,inf,16.599999999999998
1278,2020-03-19,inf,18.025000000000002
1278,2020-03-20,inf,20.802083333333332
1278,2020-03-21,inf,21.610416666666666
1278,2020-03-22,inf,21.048958333333328
1278,2020-03-23,inf,20.20416666666667
1278,2020-03-24,inf,26.88333333333333
1278,2020-03-25,inf,28.672916666666666
1278,2020-03-26,inf,24.680208333333336
1278,2020-03-27,inf,27.39375
1278,2020-03-28,inf,25.49791666666667
1278,2020-03-29,inf,18.93333333333333
1278,2020-03-30,inf,25.866666666666664
1278,2020-03-31,inf,25.478124999999995
1278,2020-04-01,10.342995899231337,25.9375
1278,2020-04-02,inf,28.525000000000002
1278,2020-04-03,inf,26.29375
1278,2020-04-04,inf,27.303125000000005
1278,2020-04-05,inf,28.130208333333332
1278,2020-04-06,inf,14.050537634408602
1278,2020-04-07,inf,19.160416666666666
1278,2020-04-08,inf,20.591666666666665
1278,2020-04-09,inf,23.571875000000002
1278,2020-04-10,inf,15.581249999999999
1278,2020-04-11,inf,26.740624999999994
1278,2020-04-12,inf,16.597916666666666
1278,2020-04-13,inf,13.710526315789474
1278,2020-04-14,,
1278,2020-04-15,inf,72.56060606060605
1278,2020-04-16,20.72752884340879,26.239175257731958
1278,2020-04-17,inf,25.37291666666667
1278,2020-04-18,inf,21.584374999999998
1278,2020-04-19,7.695958927068561,26.826041666666672
1278,2020-04-20,9.0935141737074,23.93092783505155
1278,2020-04-21,23.926673897600384,26.461855670103095
1278,2020-04-22,3.4011060130809203,28.144791666666663
1278,2020-04-23,3.24185239018746,28.831249999999997
1278,2020-04-24,5.233537731278331,28.381250000000005
1278,2020-04-25,3.769972493778757,27.609375
1278,2020-04-26,3.450691774079083,22.083333333333332
1278,2020-04-27,1.8809874712337806,29.213483146067414
1278,2020-04-28,1.6676116208943255,27.537500000000005
1278,2020-04-29,1.5942911041140169,26.35729166666667
1278,2020-04-30,1.497721586190828,24.894791666666666
1278,2020-05-01,1.6789325033853804,28.110416666666666
1278,2020-05-02,1.818640760455795,28.31145833333333
1278,2020-05-03,2.372376707824139,28.887500000000003
1278,2020-05-04,3.4892758431680395,29.598958333333332
1278,2020-05-05,2.1655302085396366,29.298958333333335
1278,2020-05-06,2.1510347543499226,27.46041666666667
1278,2020-05-07,1.540799039824918,28.789583333333336
1278,2020-05-08,2.4309418160150287,29.099999999999998
1278,2020-05-09,1.0708896972150628,28.344791666666666
1278,2020-05-10,2.0735572437279797,27.15360824742268
1278,2020-05-11,2.139544495721701,30.76041666666666
1278,2020-05-12,196.65292860805334,33.08247422680412
1278,2020-05-13,10.32035150041787,28.994791666666668
1278,2020-05-14,1.7662245769505571,29.569791666666664
1278,2020-05-15,1.9857815228474271,29.207291666666666
1278,2020-05-16,1.5491739651769574,26.703157894736844
1278,2020-05-17,1.9055979571906851,26.422916666666666
1278,2020-05-18,1.7061169292791676,31.087500000000006
1278,2020-05-19,79.9002156939023,32.440625
1278,2020-05-20,inf,31.497916666666665
1278,2020-05-21,6.47469884200262,30.514432989690718
1278,2020-05-22,3.322654843672182,28.87319587628866
1278,2020-05-23,60.02457380105722,30.93505154639175
1278,2020-05-24,8.79168468536435,30.7381443298969
1278,2020-05-25,2.731751227331643,31.355208333333326
1278,2020-05-26,1.492783741338473,29.123958333333334
1278,2020-05-27,1.7546620994247806,28.19690721649485
1278,2020-05-28,1.331316755477958,28.00729166666667
1278,2020-05-29,1.5353758617138134,29.26701030927835
1278,2020-05-30,1.471120489185194,24.659375
1278,2020-05-31,1.8166182952003511,28.679166666666664
1278,2020-06-01,1.7960590825215663,28.22708333333333
1278,2020-06-02,2.7771204026476246,22.337500000000002
1278,2020-06-03,1.8352074827275888,26.96354166666667
1278,2020-06-04,1.6370996417156232,27.707291666666663
1278,2020-06-05,1.641243284264342,25.920833333333334
1278,2020-06-06,7.678683207560099,32.494791666666664
1278,2020-06-07,5.242234899985074,31.590625
1278,2020-06-08,253.66095483345572,34.516129032258064
1278,2020-06-09,3.4951565946739374,31.64583333333333
1278,2020-06-10,1.196134980133681,30.427368421052634
1278,2020-06-11,1.7047943244482133,29.74479166666667
1278,2020-06-12,1.8194346562284294,29.871875000000006
1278,2020-06-13,1.9482911968597456,30.880232558139532
1278,2020-06-14,1.9580944657997714,30.239583333333332
1278,2020-06-15,1.4400230845812323,29.921875
1278,2020-06-16,1.5216490430007878,31.198958333333334
1278,2020-06-17,inf,29.68
1278,2020-06-18,1.884010835400213,30.41052631578947
1278,2020-06-19,1.9266497503567834,29.731578947368426
1278,2020-06-20,1.535762672767523,28.639175257731953
1278,2020-06-21,1.705728731408847,28.747916666666665
1278,2020-06-22,1.6847947212735555,28.481443298969076
1278,2020-06-23,1.699981779987115,28.320833333333336
1278,2020-06-24,1.6207137546713077,27.00208333333333
1278,2020-06-25,1.5947855131302757,26.759374999999995
1278,2020-06-26,2.013105981092791,26.329896907216494
